x,y,clase
0.7206947855872854,0.6359922918933973,C2
0.7374986552578116,0.6765564490785708,C2
0.7369153112839368,0.7050551109623193,C2
0.7437721209205007,0.7354333314427609,C2
0.7343065635703286,0.7189406665507118,C2
0.7456153956104379,0.6716341880517086,C2
0.6729781607843641,0.7959099426657721,C2
0.6912328441411689,0.7848517078629381,C2
0.6352149585941745,0.788591685299375,C2
0.6229454170394698,0.8167752678237984,C2
0.6114007652595046,0.8095942724239775,C2
0.5913588535084033,0.8014313480229602,C2
0.6030633643204499,0.7775519640179962,C2
0.5539123097421123,0.8224986094717772,C2
0.5427070020806865,0.8032293090782754,C2
0.5439968927481073,0.8124445963423376,C2
0.5299371495523922,0.8114242374166569,C2
0.49198555722195086,0.8681266086075256,C2
0.47701902476887376,0.8493438804520704,C2
0.4820271169087058,0.8362277173901029,C2
0.4138282246105768,0.8869843989669992,C2
0.36065222069738295,0.8601621568163025,C2
0.31170092845832076,0.8317828225010038,C2
0.3374401529172624,0.8566213583391142,C2
0.22822453494381081,0.8559568516929469,C2
0.25431022091899413,0.8849112213425621,C2
0.1965094264709752,0.8398871573114398,C2
0.2472918826573444,0.8477102574214596,C2
0.1440555701672322,0.8200178439184594,C2
0.15560121813124514,0.7569374449311786,C2
0.16046389911354708,0.7735540660362759,C2
0.1831364441124936,0.7577508533630836,C2
0.10064774315562981,0.7375318188485593,C2
0.1248178396572842,0.718679494049751,C2
0.10096740240251956,0.6495262998595871,C2
0.1178140964378995,0.6703088810867279,C2
0.10002291139939395,0.6130206653829854,C2
0.09651288858172867,0.591304259000675,C2
0.0749368166294409,0.5190590822340229,C2
0.076847484780941,0.43699179297394064,C2
0.06087879554387479,0.4344154262710734,C2
0.04327904287361342,0.42959014269811824,C2
0.09429059361821977,0.37867953751204475,C2
0.12229732678910055,0.3229015341780191,C2
0.16271408308366928,0.2727352234413375,C2
0.15556595257579497,0.26848050401834495,C2
0.1933848145432068,0.3226611483925707,C2
0.15357556236960634,0.2266938373948883,C2
0.2155856288440964,0.2432639907571098,C2
0.23111774915244943,0.2646507665987773,C2
0.23268648404355827,0.17597428261450498,C2
0.2610462080989125,0.17623610440251047,C2
0.2693707398088335,0.16945695751577347,C2
0.3467909731438797,0.14430658158383833,C2
0.3992917051811213,0.13559038257591574,C2
0.3817792040812432,0.10089606942806087,C2
0.38326422932929205,0.11944959833598678,C2
0.4319361549344734,0.12007858602801129,C2
0.414209494197207,0.13058086393656146,C2
0.4610355711949962,0.14231185798404833,C2
0.4666872531326428,0.11690931360226253,C2
0.4600605334966526,0.08830989177716732,C2
0.5327355395779,0.10019890143308108,C2
0.5287062042718398,0.18633412500883717,C2
0.6076203208569984,0.16453246965128082,C2
0.5805632319357259,0.15992648438924087,C2
0.6248807732721391,0.1846080076280274,C2
0.6955509909243246,0.17118818101363617,C2
0.7003282570218132,0.1766758220625667,C2
0.69153319672056,0.1989497073742336,C2
0.7334156116437126,0.22403240276628797,C2
0.7603999728917293,0.3009105195824388,C2
0.8111080299022791,0.2729157758908247,C2
0.7785059299547634,0.3277594843351924,C2
0.8032517389960891,0.36395195496643035,C2
0.7624710232501803,0.39573172265278195,C2
0.7950678313865256,0.4781227451988071,C2
0.8325692389571618,0.4693245557150861,C2
0.7769465080501873,0.5513550158476609,C2
0.7496824968310897,0.5448050455531163,C2
0.7266900616627974,0.6293575880814779,C2
0.7483660836847822,0.6629288680338659,C2
0.7075221985540585,0.6401425970310194,C2
0.734555163712896,0.716351728263014,C2
0.7791808784356656,0.7054205788357502,C2
0.7568226370425266,0.7776352156493176,C2
0.7188283950966514,0.7618516166973857,C2
0.7008730237675447,0.7510473896190416,C2
0.6606677838142103,0.7832071324987303,C2
0.6728851584631205,0.7628512250792934,C2
0.5941272121265535,0.7496382507771827,C2
0.592283396793574,0.7534080342987675,C2
0.6501009621673334,0.7478340402600666,C2
0.6527346313062211,0.8287838413470308,C2
0.5751348766054548,0.8930298365388563,C2
0.47164721185830516,0.9055706237857044,C2
0.5210317188395714,0.9412917582263814,C2
0.4993617426908886,0.9309566166021884,C2
0.46924623305537666,0.9424062131721056,C2
0.4617937125292612,0.9130855158638818,C2
0.4251506275868474,0.9486853436874286,C2
0.386120213480199,0.9098192957454952,C2
0.28863332087758026,0.9084523470586159,C2
0.32208324932357746,0.9200958786512655,C2
0.2757130191374873,0.8788172028991478,C2
0.2651745300313323,0.9095320000680652,C2
0.23896992842506742,0.8417287160141513,C2
0.22252017171258429,0.8745328209626744,C2
0.230825712174843,0.8578112989260288,C2
0.1978000398019141,0.7938492029400895,C2
0.17733037384539235,0.7715679795679334,C2
0.1292591923263266,0.7239959872946711,C2
0.10575249933986561,0.7383046008255831,C2
0.09013170517995715,0.6650549197087653,C2
0.08523488435578024,0.6199667839789342,C2
0.07747312575153542,0.5988740184560463,C2
0.05690822742156817,0.5230649987293562,C2
0.11699919737656259,0.5107370424415312,C2
0.1341258857575308,0.3806417516331695,C2
0.16015387054061037,0.40115565285307814,C2
0.18436346807584428,0.32160005278158027,C2
0.15514515400655388,0.3129597689702894,C2
0.38680927320518016,0.8795765679760836,C2
0.4016876431470211,0.832689079540509,C2
0.5205712997965162,0.875566064121889,C2
