x,y,clase
0.10735033914620884,0.12671055034938813,C2
0.08568583075015922,0.16008336445619523,C2
0.04973774655611354,0.24933540682600402,C2
0.05056148078580944,0.30485653548244324,C2
0.07706322453031018,0.3136824183052368,C2
0.030970572525035725,0.4028600632347449,C2
0.05626149868340354,0.4088469064238674,C2
0.058818623041908415,0.3797504314780767,C2
0.11384430638213253,0.39706874102652623,C2
0.17212103131426693,0.34599762631252,C2
0.20278774402313363,0.3521830666797334,C2
0.18839905527210396,0.3078682007707015,C2
0.26357265381823597,0.21401225407805838,C2
0.2705851122946108,0.2647403498101602,C2
0.2801383582457206,0.3448303897415193,C2
0.3020627360914525,0.3445130063342287,C2
0.28119910775866047,0.3789543210265637,C2
0.254821770930347,0.37642596248106147,C2
0.32825175460862405,0.3991431257499429,C2
0.20175957849471501,0.3517045211776476,C2
0.22400866379622827,0.28103596593477626,C2
0.26753029755821106,0.2724381375849211,C2
0.23899915934751154,0.24432647103066157,C2
0.3249700499016544,0.23656459138947733,C2
0.2577705209769419,0.2192037205800556,C2
0.26437907608479194,0.23341709820259499,C2
0.22442438173588378,0.1306505914055232,C2
0.19028107261020621,0.10074480388122425,C2
0.1370282875062896,0.15414123152099962,C2
0.14784608869873367,0.12607585485452383,C2
0.2079701317940918,0.10708676196115165,C2
0.22780248016482701,0.12193847197062777,C2
