2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 152
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 153
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 154
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 155
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 156
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 157
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 158
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 159
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 160
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 161
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 162
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 163
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 164
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 165
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 166
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 167
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 168
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 169
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 170
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 171
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 172
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 173
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 174
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 175
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 176
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 177
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 178
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 179
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 180
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 181
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 182
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 183
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 184
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 185
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 186
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 187
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 188
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 189
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 190
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 191
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 192
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 193
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 194
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 195
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 196
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 197
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 198
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 199
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 200
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 201
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 202
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 203
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 204
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 205
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 206
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 207
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 208
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 209
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 210
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 211
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 212
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 213
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 214
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 215
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 216
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 217
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 218
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 219
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 220
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 221
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 222
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 223
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 224
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 225
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 226
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 227
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 228
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 229
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 230
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 231
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 232
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 233
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 234
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 235
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 236
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 237
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 238
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 239
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 240
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 241
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 242
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 243
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 244
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 245
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 246
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 247
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 248
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 249
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 250
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 251
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 252
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 253
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 254
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 255
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 256
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 257
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 258
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 259
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 260
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 261
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 262
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 263
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 264
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 265
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 266
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 267
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 268
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 269
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 270
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 271
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 272
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 273
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 274
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 275
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 276
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 277
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 278
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 279
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 280
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 281
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 282
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 283
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 284
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 285
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 286
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 287
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 288
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 289
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 290
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 291
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 292
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 293
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 294
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 295
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 296
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 297
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 298
2019-02-01 18:13:48,230|DEBUG  |138  |Iteration : 299
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 300
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 301
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 302
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 303
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 304
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 305
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 306
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 307
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 308
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 309
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 310
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 311
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 312
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 313
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 314
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 315
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 316
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 317
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 318
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 319
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 320
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 321
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 322
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 323
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 324
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 325
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 326
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 327
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 328
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 329
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 330
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 331
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 332
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 333
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 334
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 335
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 336
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 337
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 338
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 339
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 340
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 341
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 342
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 343
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 344
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 345
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 346
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 347
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 348
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 349
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 350
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 351
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 352
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 353
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 354
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 355
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 356
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 357
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 358
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 359
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 360
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 361
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 362
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 363
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 364
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 365
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 366
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 367
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 368
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 369
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 370
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 371
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 372
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 373
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 374
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 375
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 376
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 377
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 378
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 379
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 380
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 381
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 382
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 383
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 384
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 385
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 386
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 387
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 388
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 389
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 390
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 391
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 392
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 393
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 394
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 395
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 396
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 397
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 398
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 399
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 400
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 401
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 402
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 403
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 404
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 405
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 406
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 407
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 408
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 409
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 410
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 411
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 412
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 413
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 414
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 415
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 416
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 417
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 418
2019-02-01 18:13:48,246|DEBUG  |138  |Iteration : 419
